rally,avg_rally_length,epsilon,left_states,right_states
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22000,2.94,0.05,8310,8055
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8337,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
22500,2.87,0.05,8338,8071
